Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,списание средств,1584.85,наличный,Витебск,Приорбанк-XYPR-288,24-10-2005,11:10:55,недостаточно средств,да,153.33
физ. лицо,списание средств,144.65,наличный,Могилев,Приорбанк-FULB-033,30-04-2006,20:33:18,успешно,да,5.39
юр. лицо,получение средств,2227.95,безналичный,Гомель,Приорбанк-QKQS-727,28-11-2001,17:33:48,успешно,нет,0.0
физ. лицо,получение средств,1950.11,безналичный,Гомель,Приорбанк-OJMX-037,07-12-2005,06:16:24,успешно,нет,0.0
физ. лицо,списание средств,3106.27,безналичный,Брест,Приорбанк-CJQG-310,20-02-2024,18:28:41,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,205.31,наличный,Гродно,Приорбанк-GODX-631,24-11-2000,03:58:57,недостаточно средств,нет,0.0
юр. лицо,списание средств,2339.21,безналичный,Витебск,Приорбанк-ULZU-863,15-01-2022,01:21:55,недостаточно средств,да,185.92
юр. лицо,получение средств,4024.39,наличный,Могилев,Приорбанк-QARN-085,08-08-2021,05:20:11,успешно,нет,0.0
физ. лицо,получение средств,2909.34,наличный,Могилев,Приорбанк-FUUI-622,16-05-2010,21:26:18,успешно,нет,0.0
юр. лицо,списание средств,582.97,наличный,Могилев,Приорбанк-SSCJ-233,04-08-2013,16:04:44,недостаточно средств,да,45.07
физ. лицо,получение средств,949.96,безналичный,Могилев,Приорбанк-DVOB-274,24-08-2011,04:12:38,успешно,нет,0.0
физ. лицо,получение средств,2106.68,безналичный,Минск,Приорбанк-LSYQ-403,07-12-2004,10:30:41,успешно,нет,0.0
физ. лицо,получение средств,1711.49,наличный,Брест,Приорбанк-ELVF-572,10-07-2006,09:44:16,успешно,нет,0.0
физ. лицо,получение средств,3310.19,безналичный,Гомель,Приорбанк-YSXF-342,09-06-2018,19:52:14,успешно,нет,0.0
физ. лицо,получение средств,782.67,безналичный,Могилев,Приорбанк-XEPI-365,29-12-2002,15:51:27,успешно,нет,0.0
физ. лицо,получение средств,4925.04,наличный,Гродно,Приорбанк-EXHI-017,22-08-2015,21:03:12,успешно,нет,0.0
юр. лицо,получение средств,4406.86,безналичный,Брест,Приорбанк-NRSQ-103,07-12-2007,11:29:16,успешно,нет,0.0
физ. лицо,списание средств,2481.09,наличный,Минск,Приорбанк-VHPT-937,02-12-2023,01:12:10,успешно,да,227.49
физ. лицо,списание средств,4942.14,безналичный,Минск,Приорбанк-RKRC-263,02-12-2014,23:30:40,неправильный ввод пин-кода,да,387.93
юр. лицо,списание средств,775.43,наличный,Гродно,Приорбанк-DDFK-244,30-08-2008,20:37:28,успешно,да,16.42
юр. лицо,списание средств,1771.72,наличный,Могилев,Приорбанк-IDNU-337,18-06-2018,16:47:26,недостаточно средств,да,162.0
юр. лицо,получение средств,1600.56,безналичный,Витебск,Приорбанк-YMKF-077,19-12-2014,18:11:23,успешно,нет,0.0
юр. лицо,списание средств,1214.53,наличный,Могилев,Приорбанк-VZLJ-849,15-01-2000,17:29:44,успешно,да,83.16
физ. лицо,получение средств,3845.89,безналичный,Могилев,Приорбанк-NSDP-520,02-08-2003,17:03:54,успешно,нет,0.0
юр. лицо,списание средств,1594.22,безналичный,Брест,Приорбанк-ZVEJ-148,26-01-2003,05:11:35,недостаточно средств,нет,0.0
физ. лицо,списание средств,1297.65,наличный,Витебск,Приорбанк-HMSM-271,09-07-2022,10:03:45,успешно,нет,0.0
юр. лицо,получение средств,2743.37,безналичный,Гомель,Приорбанк-SXAP-637,16-10-2015,01:59:53,успешно,нет,0.0
юр. лицо,списание средств,3799.02,наличный,Брест,Приорбанк-QPVP-394,02-01-2014,07:51:55,неправильный ввод пин-кода,да,99.0
физ. лицо,получение средств,3214.25,наличный,Могилев,Приорбанк-MCRS-645,21-01-2021,10:15:39,успешно,нет,0.0
юр. лицо,получение средств,3737.83,наличный,Могилев,Приорбанк-AUYN-690,16-01-2024,20:22:37,успешно,нет,0.0
юр. лицо,списание средств,3050.98,наличный,Гродно,Приорбанк-QLBN-285,23-09-2020,01:15:44,успешно,да,135.94
юр. лицо,получение средств,3104.42,безналичный,Витебск,Приорбанк-OHSJ-920,27-05-2018,03:44:50,успешно,нет,0.0
юр. лицо,списание средств,2560.05,наличный,Минск,Приорбанк-LQSX-809,11-02-2003,20:04:34,неправильный ввод пин-кода,да,151.51
физ. лицо,получение средств,474.63,наличный,Гродно,Приорбанк-HMZE-495,25-01-2020,00:41:03,успешно,нет,0.0
юр. лицо,списание средств,2393.41,безналичный,Могилев,Приорбанк-JYVJ-508,02-03-2008,07:41:27,неправильный ввод пин-кода,да,46.28
юр. лицо,списание средств,2577.95,наличный,Гомель,Приорбанк-GRBV-175,26-07-2002,09:22:03,недостаточно средств,нет,0.0
физ. лицо,списание средств,2089.53,безналичный,Брест,Приорбанк-OQPS-779,15-06-2011,20:21:52,успешно,нет,0.0
юр. лицо,получение средств,2901.7,безналичный,Витебск,Приорбанк-MAPU-571,03-10-2020,16:20:07,успешно,нет,0.0
юр. лицо,списание средств,3658.25,безналичный,Могилев,Приорбанк-LUQA-167,11-08-2000,10:04:34,успешно,нет,0.0
юр. лицо,получение средств,4498.35,безналичный,Брест,Приорбанк-QMWK-540,20-09-2020,20:11:23,успешно,нет,0.0
физ. лицо,получение средств,1561.79,безналичный,Витебск,Приорбанк-TSFQ-075,24-05-2002,17:00:35,успешно,нет,0.0
юр. лицо,получение средств,2310.69,безналичный,Витебск,Приорбанк-GEGX-944,30-12-2012,02:55:00,успешно,нет,0.0
юр. лицо,списание средств,1949.29,безналичный,Могилев,Приорбанк-RBDA-184,26-04-2018,13:59:55,недостаточно средств,нет,0.0
юр. лицо,списание средств,207.31,безналичный,Витебск,Приорбанк-BYZN-707,06-10-2014,17:52:21,недостаточно средств,да,5.38
физ. лицо,списание средств,2330.24,безналичный,Гомель,Приорбанк-PAXN-517,02-10-2013,02:45:23,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2642.69,наличный,Минск,Приорбанк-IUCO-689,09-10-2013,16:59:59,недостаточно средств,да,225.36
физ. лицо,получение средств,3688.76,безналичный,Минск,Приорбанк-IEAN-042,06-03-2006,00:42:24,успешно,нет,0.0
юр. лицо,списание средств,2890.05,безналичный,Минск,Приорбанк-PLJY-395,12-10-2010,01:04:52,неправильный ввод пин-кода,да,75.87
юр. лицо,получение средств,949.87,наличный,Брест,Приорбанк-CNQW-607,30-01-2024,15:34:10,успешно,нет,0.0
